Those are the identical genes; the first gene belongs to nc_000913 and the second one belongs to bop27

Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:190..255:CDS	"b0001"	"thr operon leader peptide"	CDS	190	255	no 	no 	Identical 
NC_000913:190..255:CDS	"b0001"	"thr operon leader peptide"	CDS	190	255	no 	no 	Identical 

NC_000913:337..2799:CDS	"b0002"	"bifunctional aspartokinase/homoserine dehydrogenase 1"	CDS	337	2799	no 	no 	Identical 
NC_000913:337..2799:CDS	"b0002"	"bifunctional aspartokinase/homoserine dehydrogenase 1"	CDS	337	2799	no 	no 	Identical 

NC_000913:2801..3733:CDS	"b0003"	"homoserine kinase"	CDS	2801	3733	no 	no 	Identical 
NC_000913:2801..3733:CDS	"b0003"	"homoserine kinase"	CDS	2801	3733	no 	no 	Identical 

NC_000913:3734..5020:CDS	"b0004"	"l-threonine synthase"	CDS	3734	5020	no 	no 	Identical 
NC_000913:3734..5020:CDS	"b0004"	"l-threonine synthase"	CDS	3734	5020	no 	no 	Identical 

NC_000913:5234..5530:CDS	"b0005"	"duf2502 family putative periplasmic protein"	CDS	5234	5530	no 	no 	Identical 
NC_000913:5234..5530:CDS	"b0005"	"duf2502 family putative periplasmic protein"	CDS	5234	5530	no 	no 	Identical 

NC_000913:complement(5683..6459):CDS	"b0006"	"peroxide resistance protein, lowers intracellular iron"	CDS	5683	6459	no 	no 	Identical 
NC_000913:complement(5683..6459):CDS	"b0006"	"peroxide resistance protein, lowers intracellular iron"	CDS	5683	6459	no 	no 	Identical 

NC_000913:complement(6529..7959):CDS	"b0007"	"putative transporter"	CDS	6529	7959	no 	no 	Identical 
NC_000913:complement(6529..7959):CDS	"b0007"	"putative transporter"	CDS	6529	7959	no 	no 	Identical 

NC_000913:8238..9191:CDS	"b0008"	"transaldolase b"	CDS	8238	9191	no 	no 	Identical 
NC_000913:8238..9191:CDS	"b0008"	"transaldolase b"	CDS	8238	9191	no 	no 	Identical 

NC_000913:9306..9893:CDS	"b0009"	"molybdochelatase incorporating molybdenum into molybdopterin"	CDS	9306	9893	no 	no 	Identical 
NC_000913:9306..9893:CDS	"b0009"	"molybdochelatase incorporating molybdenum into molybdopterin"	CDS	9306	9893	no 	no 	Identical 

NC_000913:complement(9928..10494):CDS	"b0010"	"succinate-acetate transporter"	CDS	9928	10494	no 	no 	Identical 
NC_000913:complement(9928..10494):CDS	"b0010"	"succinate-acetate transporter"	CDS	9928	10494	no 	no 	Identical 

NC_000913:complement(10643..11356):CDS	"b0011"	"upf0174 family protein"	CDS	10643	11356	no 	no 	Identical 
NC_000913:complement(10643..11356):CDS	"b0011"	"upf0174 family protein"	CDS	10643	11356	no 	no 	Identical 

NC_000913:complement(11382..11786):CDS	"b0013"	"upf0412 family protein"	CDS	11382	11786	no 	no 	Identical 
NC_000913:complement(11382..11786):CDS	"b0013"	"upf0412 family protein"	CDS	11382	11786	no 	no 	Identical 

NC_000913:12163..14079:CDS	"b0014"	"chaperone hsp70, with co-chaperone dnaj"	CDS	12163	14079	no 	no 	Identical 
NC_000913:12163..14079:CDS	"b0014"	"chaperone hsp70, with co-chaperone dnaj"	CDS	12163	14079	no 	no 	Identical 

NC_000913:14168..15298:CDS	"b0015"	"chaperone hsp40, dnak co-chaperone"	CDS	14168	15298	no 	no 	Identical 
NC_000913:14168..15298:CDS	"b0015"	"chaperone hsp40, dnak co-chaperone"	CDS	14168	15298	no 	no 	Identical 

NC_000913:15445..16557:CDS	"b0016"	"is186 transposase"	CDS	15445	16557	no 	no 	Identical 
NC_000913:15445..16557:CDS	"b0016"	"is186 transposase"	CDS	15445	16557	no 	no 	Identical 

NC_000913:complement(16751..16960):CDS	"b0018"	"regulatory protein for hokc, overlaps cds of hokc"	CDS	16751	16960	no 	no 	Identical 
NC_000913:complement(16751..16960):CDS	"b0018"	"regulatory protein for hokc, overlaps cds of hokc"	CDS	16751	16960	no 	no 	Identical 

NC_000913:complement(16751..16903):CDS	"b4412"	"toxic membrane protein, small"	CDS	16751	16903	no 	no 	Identical 
NC_000913:complement(16751..16903):CDS	"b4412"	"toxic membrane protein, small"	CDS	16751	16903	no 	no 	Identical 

NC_000913:16952..17006:ncRNA	"b4413"	"srna antisense regulator blocking mokc, and hence hokc, translation"	ncRNA	16952	17006	no 	no 	Identical 
NC_000913:16952..17006:ncRNA	"b4413"	"srna antisense regulator blocking mokc, and hence hokc, translation"	ncRNA	16952	17006	no 	no 	Identical 

NC_000913:17489..18655:CDS	"b0019"	"sodium-proton antiporter"	CDS	17489	18655	no 	no 	Identical 
NC_000913:17489..18655:CDS	"b0019"	"sodium-proton antiporter"	CDS	17489	18655	no 	no 	Identical 

NC_000913:18715..19620:CDS	"b0020"	"transcriptional activator of nhaa"	CDS	18715	19620	no 	no 	Identical 
NC_000913:18715..19620:CDS	"b0020"	"transcriptional activator of nhaa"	CDS	18715	19620	no 	no 	Identical 

NC_000913:complement(19811..20314):CDS	"b0021"	"is1 transposase b"	CDS	19811	20314	no 	no 	Identical 
NC_000913:complement(19811..20314):CDS	"b0021"	"is1 transposase b"	CDS	19811	20314	no 	no 	Identical 

NC_000913:complement(20233..20508):CDS	"b0022"	"is1 repressor tnpa"	CDS	20233	20508	no 	no 	Identical 
NC_000913:complement(20233..20508):CDS	"b0022"	"is1 repressor tnpa"	CDS	20233	20508	no 	no 	Identical 

NC_000913:complement(20815..21078):CDS	"b0023"	"30s ribosomal subunit protein s20"	CDS	20815	21078	no 	no 	Identical 
NC_000913:complement(20815..21078):CDS	"b0023"	"30s ribosomal subunit protein s20"	CDS	20815	21078	no 	no 	Identical 

NC_000913:21181..21399:CDS	"b0024"	"uncharacterized protein"	CDS	21181	21399	no 	no 	Identical 
NC_000913:21181..21399:CDS	"b0024"	"uncharacterized protein"	CDS	21181	21399	no 	no 	Identical 

NC_000913:21407..22348:CDS	"b0025"	"bifunctional riboflavin kinase/fad synthetase"	CDS	21407	22348	no 	no 	Identical 
NC_000913:21407..22348:CDS	"b0025"	"bifunctional riboflavin kinase/fad synthetase"	CDS	21407	22348	no 	no 	Identical 

NC_000913:22391..25207:CDS	"b0026"	"isoleucyl-trna synthetase"	CDS	22391	25207	no 	no 	Identical 
NC_000913:22391..25207:CDS	"b0026"	"isoleucyl-trna synthetase"	CDS	22391	25207	no 	no 	Identical 

NC_000913:25207..25701:CDS	"b0027"	"prolipoprotein signal peptidase (signal peptidase ii)"	CDS	25207	25701	no 	no 	Identical 
NC_000913:25207..25701:CDS	"b0027"	"prolipoprotein signal peptidase (signal peptidase ii)"	CDS	25207	25701	no 	no 	Identical 

NC_000913:25826..26275:CDS	"b0028"	"fkbp-type peptidyl-prolyl cis-trans isomerase (rotamase)"	CDS	25826	26275	no 	no 	Identical 
NC_000913:25826..26275:CDS	"b0028"	"fkbp-type peptidyl-prolyl cis-trans isomerase (rotamase)"	CDS	25826	26275	no 	no 	Identical 

NC_000913:26277..27227:CDS	"b0029"	"4-hydroxy-3-methylbut-2-enyl diphosphate reductase, 4fe-4s protein"	CDS	26277	27227	no 	no 	Identical 
NC_000913:26277..27227:CDS	"b0029"	"4-hydroxy-3-methylbut-2-enyl diphosphate reductase, 4fe-4s protein"	CDS	26277	27227	no 	no 	Identical 

NC_000913:27293..28207:CDS	"b0030"	"ribonucleoside hydrolase 3"	CDS	27293	28207	no 	no 	Identical 
NC_000913:27293..28207:CDS	"b0030"	"ribonucleoside hydrolase 3"	CDS	27293	28207	no 	no 	Identical 

NC_000913:28374..29195:CDS	"b0031"	"dihydrodipicolinate reductase"	CDS	28374	29195	no 	no 	Identical 
NC_000913:28374..29195:CDS	"b0031"	"dihydrodipicolinate reductase"	CDS	28374	29195	no 	no 	Identical 

NC_000913:29651..30799:CDS	"b0032"	"carbamoyl phosphate synthetase small subunit, glutamine amidotransferase"	CDS	29651	30799	no 	no 	Identical 
NC_000913:29651..30799:CDS	"b0032"	"carbamoyl phosphate synthetase small subunit, glutamine amidotransferase"	CDS	29651	30799	no 	no 	Identical 

NC_000913:30817..34038:CDS	"b0033"	"carbamoyl-phosphate synthase large subunit"	CDS	30817	34038	no 	no 	Identical 
NC_000913:30817..34038:CDS	"b0033"	"carbamoyl-phosphate synthase large subunit"	CDS	30817	34038	no 	no 	Identical 

NC_000913:34300..34695:CDS	"b0034"	"cai operon transcriptional activator"	CDS	34300	34695	no 	no 	Identical 
NC_000913:34300..34695:CDS	"b0034"	"cai operon transcriptional activator"	CDS	34300	34695	no 	no 	Identical 

NC_000913:complement(34781..35371):CDS	"b0035"	"stimulator of caid and caib enzyme activities"	CDS	34781	35371	no 	no 	Identical 
NC_000913:complement(34781..35371):CDS	"b0035"	"stimulator of caid and caib enzyme activities"	CDS	34781	35371	no 	no 	Identical 

NC_000913:complement(35377..36162):CDS	"b0036"	"carnitinyl-coa dehydratase"	CDS	35377	36162	no 	no 	Identical 
NC_000913:complement(35377..36162):CDS	"b0036"	"carnitinyl-coa dehydratase"	CDS	35377	36162	no 	no 	Identical 

NC_000913:complement(36271..37824):CDS	"b0037"	"putative crotonobetaine/carnitine-coa ligase"	CDS	36271	37824	no 	no 	Identical 
NC_000913:complement(36271..37824):CDS	"b0037"	"putative crotonobetaine/carnitine-coa ligase"	CDS	36271	37824	no 	no 	Identical 

NC_000913:complement(37898..39115):CDS	"b0038"	"crotonobetainyl coa:carnitine coa transferase"	CDS	37898	39115	no 	no 	Identical 
NC_000913:complement(37898..39115):CDS	"b0038"	"crotonobetainyl coa:carnitine coa transferase"	CDS	37898	39115	no 	no 	Identical 

NC_000913:complement(39244..40386):CDS	"b0039"	"crotonobetaine reductase subunit ii, fad-binding"	CDS	39244	40386	no 	no 	Identical 
NC_000913:complement(39244..40386):CDS	"b0039"	"crotonobetaine reductase subunit ii, fad-binding"	CDS	39244	40386	no 	no 	Identical 

NC_000913:complement(40417..41931):CDS	"b0040"	"putative transporter"	CDS	40417	41931	no 	no 	Identical 
NC_000913:complement(40417..41931):CDS	"b0040"	"putative transporter"	CDS	40417	41931	no 	no 	Identical 

NC_000913:42403..43173:CDS	"b0041"	"anaerobic carnitine reduction putative electron transfer flavoprotein subunit"	CDS	42403	43173	no 	no 	Identical 
NC_000913:42403..43173:CDS	"b0041"	"anaerobic carnitine reduction putative electron transfer flavoprotein subunit"	CDS	42403	43173	no 	no 	Identical 

NC_000913:43188..44129:CDS	"b0042"	"putative electron transfer flavoprotein, nad/fad-binding domain and etfp adenine nucleotide-binding domain-like protein"	CDS	43188	44129	no 	no 	Identical 
NC_000913:43188..44129:CDS	"b0042"	"putative electron transfer flavoprotein, nad/fad-binding domain and etfp adenine nucleotide-binding domain-like protein"	CDS	43188	44129	no 	no 	Identical 

NC_000913:44180..45466:CDS	"b0043"	"putative oxidoreductase"	CDS	44180	45466	no 	no 	Identical 
NC_000913:44180..45466:CDS	"b0043"	"putative oxidoreductase"	CDS	44180	45466	no 	no 	Identical 

NC_000913:45463..45750:CDS	"b0044"	"putative 4fe-4s ferredoxin-type protein"	CDS	45463	45750	no 	no 	Identical 
NC_000913:45463..45750:CDS	"b0044"	"putative 4fe-4s ferredoxin-type protein"	CDS	45463	45750	no 	no 	Identical 

NC_000913:45807..47138:CDS	"b0045"	"putative mfs sugar transporter; membrane protein"	CDS	45807	47138	no 	no 	Identical 
NC_000913:45807..47138:CDS	"b0045"	"putative mfs sugar transporter; membrane protein"	CDS	45807	47138	no 	no 	Identical 

NC_000913:47246..47776:CDS	"b0046"	"potassium-efflux system ancillary protein for kefc, glutathione-regulated; quinone oxidoreductase, fmn-dependent"	CDS	47246	47776	no 	no 	Identical 
NC_000913:47246..47776:CDS	"b0046"	"potassium-efflux system ancillary protein for kefc, glutathione-regulated; quinone oxidoreductase, fmn-dependent"	CDS	47246	47776	no 	no 	Identical 

NC_000913:47769..49631:CDS	"b0047"	"potassium:proton antiporter"	CDS	47769	49631	no 	no 	Identical 
NC_000913:47769..49631:CDS	"b0047"	"potassium:proton antiporter"	CDS	47769	49631	no 	no 	Identical 

NC_000913:49823..50302:CDS	"b0048"	"dihydrofolate reductase"	CDS	49823	50302	no 	no 	Identical 
NC_000913:49823..50302:CDS	"b0048"	"dihydrofolate reductase"	CDS	49823	50302	no 	no 	Identical 

NC_000913:complement(50380..51222):CDS	"b0049"	"diadenosine tetraphosphatase"	CDS	50380	51222	no 	no 	Identical 
NC_000913:complement(50380..51222):CDS	"b0049"	"diadenosine tetraphosphatase"	CDS	50380	51222	no 	no 	Identical 

NC_000913:complement(51229..51606):CDS	"b0050"	"protein associated with co2+ and mg2+ efflux"	CDS	51229	51606	no 	no 	Identical 
NC_000913:complement(51229..51606):CDS	"b0050"	"protein associated with co2+ and mg2+ efflux"	CDS	51229	51606	no 	no 	Identical 

NC_000913:complement(51609..52430):CDS	"b0051"	"16s rrna m(6)a1518, m(6)a1519 dimethyltransferase, sam-dependent"	CDS	51609	52430	no 	no 	Identical 
NC_000913:complement(51609..52430):CDS	"b0051"	"16s rrna m(6)a1518, m(6)a1519 dimethyltransferase, sam-dependent"	CDS	51609	52430	no 	no 	Identical 

NC_000913:complement(52427..53416):CDS	"b0052"	"4-hydroxy-l-threonine phosphate dehydrogenase, nad-dependent"	CDS	52427	53416	no 	no 	Identical 
NC_000913:complement(52427..53416):CDS	"b0052"	"4-hydroxy-l-threonine phosphate dehydrogenase, nad-dependent"	CDS	52427	53416	no 	no 	Identical 

NC_000913:complement(53416..54702):CDS	"b0053"	"peptidyl-prolyl cis-trans isomerase (ppiase)"	CDS	53416	54702	no 	no 	Identical 
NC_000913:complement(53416..54702):CDS	"b0053"	"peptidyl-prolyl cis-trans isomerase (ppiase)"	CDS	53416	54702	no 	no 	Identical 

NC_000913:complement(54755..57109):CDS	"b0054"	"lps assembly om complex lptde, beta-barrel component"	CDS	54755	57109	no 	no 	Identical 
NC_000913:complement(54755..57109):CDS	"b0054"	"lps assembly om complex lptde, beta-barrel component"	CDS	54755	57109	no 	no 	Identical 

NC_000913:57364..58179:CDS	"b0055"	"membrane-anchored dnak co-chaperone, dna-binding protein"	CDS	57364	58179	no 	no 	Identical 
NC_000913:57364..58179:CDS	"b0055"	"membrane-anchored dnak co-chaperone, dna-binding protein"	CDS	57364	58179	no 	no 	Identical 

NC_000913:join(58474..59052,59052..59279):CDS	"b4659"		CDS-pseudo	58474	59279	yes 	yes 	Identical 
NC_000913:join(58474..59052,59052..59279):CDS	"b4659"		CDS-pseudo	58474	59279	yes 	yes 	Identical 

NC_000913:complement(59687..60346):CDS	"b0058"	"dual specificity 23s rrna pseudouridine(746), trna pseudouridine(32) synthase, sam-dependent"	CDS	59687	60346	no 	no 	Identical 
NC_000913:complement(59687..60346):CDS	"b0058"	"dual specificity 23s rrna pseudouridine(746), trna pseudouridine(32) synthase, sam-dependent"	CDS	59687	60346	no 	no 	Identical 

NC_000913:complement(60358..63264):CDS	"b0059"	"rna polymerase remodeling/recycling factor atpase; rna polymerase-associated, atp-dependent rna translocase"	CDS	60358	63264	no 	no 	Identical 
NC_000913:complement(60358..63264):CDS	"b0059"	"rna polymerase remodeling/recycling factor atpase; rna polymerase-associated, atp-dependent rna translocase"	CDS	60358	63264	no 	no 	Identical 

NC_000913:complement(63429..65780):CDS	"b0060"	"dna polymerase ii"	CDS	63429	65780	no 	no 	Identical 
NC_000913:complement(63429..65780):CDS	"b0060"	"dna polymerase ii"	CDS	63429	65780	no 	no 	Identical 

NC_000913:complement(65855..66550):CDS	"b0061"	"l-ribulose-5-phosphate 4-epimerase"	CDS	65855	66550	no 	no 	Identical 
NC_000913:complement(65855..66550):CDS	"b0061"	"l-ribulose-5-phosphate 4-epimerase"	CDS	65855	66550	no 	no 	Identical 

NC_000913:complement(66835..68337):CDS	"b0062"	"l-arabinose isomerase"	CDS	66835	68337	no 	no 	Identical 
